query,sku,rank_ht,type_ht,found_ht,new_ht,score_ht,rank_ltr,type_ltr,found_ltr,new_ltr,score_ltr
memory,2300848,90,hand_tuned,True,False,162.13509,90,ltr_hand_tuned,True,False,162.50304
memory,7642688,96,hand_tuned,True,False,149.9952,96,ltr_hand_tuned,True,False,150.36314
memory,3029051,100,hand_tuned,True,False,125.395065,100,ltr_hand_tuned,True,False,125.76301
memory,8304541,103,hand_tuned,True,False,119.78492,103,ltr_hand_tuned,True,False,120.15286
memory,3521682,114,hand_tuned,True,False,87.38063,114,ltr_hand_tuned,True,False,87.76255
memory,2300462,136,hand_tuned,True,False,46.540733,136,ltr_hand_tuned,True,False,46.908676
memory,3029079,139,hand_tuned,True,False,44.099014,139,ltr_hand_tuned,True,False,44.466957
ipod dock,2239323,2,hand_tuned,True,False,34.31473,2,ltr_hand_tuned,True,False,34.682674
ipod dock,3316142,7,hand_tuned,True,False,13.856738,7,ltr_hand_tuned,True,False,14.224681
ipod dock,8896233,8,hand_tuned,True,False,7.761383,8,ltr_hand_tuned,True,False,8.261591
ipod dock,9516936,315,hand_tuned,True,False,0.0052638063,315,ltr_hand_tuned,True,False,0.37320682
ipod dock,1997075,362,hand_tuned,True,False,0.0039778184,362,ltr_hand_tuned,True,False,0.37192082
ipod dock,1997057,396,hand_tuned,True,False,0.0035797865,396,ltr_hand_tuned,True,False,0.3715228
ipod dock,1997093,406,hand_tuned,True,False,0.003569748,406,ltr_hand_tuned,True,False,0.37151277
ipod dock,2544233,420,hand_tuned,True,False,0.0034529027,420,ltr_hand_tuned,True,False,0.37139592
ipod dock,2750648,425,hand_tuned,True,False,0.00339708,425,ltr_hand_tuned,True,False,0.3713401
ipod dock,2701079,426,hand_tuned,True,False,0.00339708,426,ltr_hand_tuned,True,False,0.3713401
ipod dock,9904981,446,hand_tuned,True,False,0.0032410102,446,ltr_hand_tuned,True,False,0.37118402
ipod dock,2171085,455,hand_tuned,True,False,0.0032045532,455,ltr_hand_tuned,True,False,0.37114757
Clerks,9704268,1,hand_tuned,True,False,0.083647676,1,ltr_hand_tuned,True,False,0.4515907
lost,9649234,32,hand_tuned,True,False,0.054318085,32,ltr_hand_tuned,True,False,0.42226112
lost,9417231,58,hand_tuned,True,False,0.0497189,58,ltr_hand_tuned,True,False,0.4176619
lost,9935318,81,hand_tuned,True,False,0.04093733,81,ltr_hand_tuned,True,False,0.40888035
nvidia,9802793,39,hand_tuned,True,False,0.041952126,39,ltr_hand_tuned,True,False,0.40989515
nvidia,9539671,52,hand_tuned,True,False,0.037525095,52,ltr_hand_tuned,True,False,0.4054681
nvidia,1338034,53,hand_tuned,True,False,0.037524294,53,ltr_hand_tuned,True,False,0.4054673
nvidia,9957955,68,hand_tuned,True,False,0.036426358,68,ltr_hand_tuned,True,False,0.40436938
nvidia,2869502,76,hand_tuned,True,False,0.036251213,76,ltr_hand_tuned,True,False,0.40419424
nvidia,1234118,77,hand_tuned,True,False,0.036248915,77,ltr_hand_tuned,True,False,0.40419194
nvidia,2734077,110,hand_tuned,True,False,0.035163213,110,ltr_hand_tuned,True,False,0.40310624
nvidia,3026124,111,hand_tuned,True,False,0.03516011,111,ltr_hand_tuned,True,False,0.4031031
nvidia,9957982,124,hand_tuned,True,False,0.035068978,124,ltr_hand_tuned,True,False,0.403012
nvidia,3195079,136,hand_tuned,True,False,0.034233708,136,ltr_hand_tuned,True,False,0.40217674
nvidia,2146823,140,hand_tuned,True,False,0.033995464,140,ltr_hand_tuned,True,False,0.4019385
nvidia,2375089,141,hand_tuned,True,False,0.033991564,141,ltr_hand_tuned,True,False,0.4019346
nvidia,2994312,152,hand_tuned,True,False,0.033106495,152,ltr_hand_tuned,True,False,0.40104952
nvidia,3195051,153,hand_tuned,True,False,0.033105694,153,ltr_hand_tuned,True,False,0.40104872
nvidia,3195088,155,hand_tuned,True,False,0.032895036,155,ltr_hand_tuned,True,False,0.40083805
nvidia,3243146,157,hand_tuned,True,False,0.032894235,157,ltr_hand_tuned,True,False,0.40083724
Transformers,1824258,17,hand_tuned,True,False,3.8518655,17,ltr_hand_tuned,True,False,4.2198086
speaker,9402283,2,hand_tuned,True,False,487.32697,2,ltr_hand_tuned,True,False,487.69492
speaker,9761253,4,hand_tuned,True,False,294.82593,4,ltr_hand_tuned,True,False,295.19388
speaker,8428551,8,hand_tuned,True,False,195.4274,8,ltr_hand_tuned,True,False,195.79535
speaker,8977869,15,hand_tuned,True,False,41.536037,15,ltr_hand_tuned,True,False,41.90398
speaker,3438938,46,hand_tuned,True,False,12.391003,46,ltr_hand_tuned,True,False,12.758945
speaker,1215025,51,hand_tuned,True,False,9.8049135,51,ltr_hand_tuned,True,False,10.172856
speaker,1750031,61,hand_tuned,True,False,6.103549,61,ltr_hand_tuned,True,False,6.471492
speaker,2775811,69,hand_tuned,True,False,3.7259254,69,ltr_hand_tuned,True,False,4.0938683
speaker,9464108,95,hand_tuned,True,False,1.4985739,95,ltr_hand_tuned,True,False,1.8804964
speaker,9699317,119,hand_tuned,True,False,0.56084365,119,ltr_hand_tuned,True,False,0.92878664
speaker,9985099,128,hand_tuned,True,False,0.45928165,128,ltr_hand_tuned,True,False,0.8272247
speaker,1166875,224,hand_tuned,True,False,0.03233286,224,ltr_hand_tuned,True,False,0.4002759
speaker,2629895,261,hand_tuned,True,False,0.03233258,261,ltr_hand_tuned,True,False,0.4002756
speaker,1155397,458,hand_tuned,True,False,0.02944907,458,ltr_hand_tuned,True,False,0.3973921
Swann,9910337,35,hand_tuned,True,False,0.052193236,35,ltr_hand_tuned,True,False,0.42013624
Swann,2753202,37,hand_tuned,True,False,0.050075717,37,ltr_hand_tuned,True,False,0.41801873
Swann,2753211,38,hand_tuned,True,False,0.050075717,38,ltr_hand_tuned,True,False,0.41801873
network cable,9737423,1,hand_tuned,True,False,1278.8254,1,ltr_hand_tuned,True,False,1279.1934
network cable,9737478,2,hand_tuned,True,False,1264.2231,2,ltr_hand_tuned,True,False,1264.5911
network cable,9737354,3,hand_tuned,True,False,1168.652,3,ltr_hand_tuned,True,False,1169.0199
network cable,9737496,4,hand_tuned,True,False,1104.5094,4,ltr_hand_tuned,True,False,1104.8773
speaker stands,5590489,2,hand_tuned,True,False,1.4080378,2,ltr_hand_tuned,True,False,1.7759808
speaker stands,5923888,4,hand_tuned,True,False,0.08372256,4,ltr_hand_tuned,True,False,0.45166558
speaker stands,9693225,16,hand_tuned,True,False,0.079815306,16,ltr_hand_tuned,True,False,0.44775832
playstation 3,3061302,2,hand_tuned,True,False,684.5155,2,ltr_hand_tuned,True,False,685.3885
playstation 3,1072273,4,hand_tuned,True,False,672.24207,4,ltr_hand_tuned,True,False,672.61
playstation 3,8782533,9,hand_tuned,True,False,469.37698,9,ltr_hand_tuned,True,False,469.8676
playstation 3,2375201,10,hand_tuned,True,False,463.53497,10,ltr_hand_tuned,True,False,463.90292
playstation 3,2670855,14,hand_tuned,True,False,359.1941,14,ltr_hand_tuned,True,False,359.56204
playstation 3,8965943,28,hand_tuned,True,False,122.494446,28,ltr_hand_tuned,True,False,122.86239
playstation 3,8989614,39,hand_tuned,True,False,66.59931,39,ltr_hand_tuned,True,False,66.967255
playstation 3,2891051,43,hand_tuned,True,False,52.23331,43,ltr_hand_tuned,True,False,52.733517
playstation 3,3061366,45,hand_tuned,True,False,41.661476,45,ltr_hand_tuned,True,False,42.02942
playstation 3,3668284,50,hand_tuned,True,False,24.095304,50,ltr_hand_tuned,True,False,24.463247
playstation 3,3303069,54,hand_tuned,True,False,12.68913,54,ltr_hand_tuned,True,False,13.057073
playstation 3,2704076,62,hand_tuned,True,False,4.1309633,62,ltr_hand_tuned,True,False,4.498906
playstation 3,2833059,68,hand_tuned,True,False,1.5284004,68,ltr_hand_tuned,True,False,1.8963435
playstation 3,2173056,70,hand_tuned,True,False,1.0966909,70,ltr_hand_tuned,True,False,1.4678355
playstation 3,1972853,81,hand_tuned,True,False,0.38936982,81,ltr_hand_tuned,True,False,0.75731283
playstation 3,1122178,87,hand_tuned,True,False,0.18343519,87,ltr_hand_tuned,True,False,0.5513782
cables,2648583,1,hand_tuned,True,False,137.97981,1,ltr_hand_tuned,True,False,138.34776
cables,8915178,2,hand_tuned,True,False,115.57999,2,ltr_hand_tuned,True,False,115.94793
cables,2634897,3,hand_tuned,True,False,110.186485,3,ltr_hand_tuned,True,False,110.55443
cables,9695523,7,hand_tuned,True,False,84.04475,7,ltr_hand_tuned,True,False,84.41269
cables,7003182,9,hand_tuned,True,False,82.65972,9,ltr_hand_tuned,True,False,83.027664
cables,2634915,11,hand_tuned,True,False,81.06617,11,ltr_hand_tuned,True,False,81.43411
cables,9737478,14,hand_tuned,True,False,79.96839,14,ltr_hand_tuned,True,False,80.336334
cables,9222352,18,hand_tuned,True,False,77.079384,18,ltr_hand_tuned,True,False,77.44733
cables,8231273,23,hand_tuned,True,False,71.68616,23,ltr_hand_tuned,True,False,72.0541
cables,1059515,25,hand_tuned,True,False,70.5013,25,ltr_hand_tuned,True,False,70.86924
cables,8913599,48,hand_tuned,True,False,42.803467,48,ltr_hand_tuned,True,False,43.17141
cables,1151188,49,hand_tuned,True,False,41.837452,49,ltr_hand_tuned,True,False,42.205395
cables,7960986,61,hand_tuned,True,False,33.836678,61,ltr_hand_tuned,True,False,34.20462
cables,7003155,72,hand_tuned,True,False,23.389162,72,ltr_hand_tuned,True,False,23.757105
cables,8993388,95,hand_tuned,True,False,10.519795,95,ltr_hand_tuned,True,False,10.887738
cables,8989614,101,hand_tuned,True,False,9.178457,101,ltr_hand_tuned,True,False,9.5464
cables,9924603,110,hand_tuned,True,False,7.8474135,110,ltr_hand_tuned,True,False,8.235304
cables,1109608,255,hand_tuned,True,False,0.113093555,255,ltr_hand_tuned,True,False,0.48103657
disturbia,8234092,15,hand_tuned,True,False,1.7000001e-06,15,ltr_hand_tuned,True,False,0.36794472
Ipad,1945531,2,hand_tuned,True,False,716.6001,2,ltr_hand_tuned,True,False,717.69025
Ipad,9924603,3,hand_tuned,True,False,695.94995,3,ltr_hand_tuned,True,False,696.3453
Ipad,2339322,4,hand_tuned,True,False,684.3723,4,ltr_hand_tuned,True,False,684.96063
Ipad,2490083,9,hand_tuned,True,False,620.0663,9,ltr_hand_tuned,True,False,620.4482
Ipad,9889715,10,hand_tuned,True,False,614.2311,10,ltr_hand_tuned,True,False,614.599
Ipad,1114133,19,hand_tuned,True,False,524.2282,19,ltr_hand_tuned,True,False,524.5961
Ipad,9889724,26,hand_tuned,True,False,399.3069,26,ltr_hand_tuned,True,False,399.67484
Ipad,2678269,31,hand_tuned,True,False,294.66693,31,ltr_hand_tuned,True,False,295.12903
Ipad,2319133,38,hand_tuned,True,False,175.06224,38,ltr_hand_tuned,True,False,175.44417
Ipad,2319197,41,hand_tuned,True,False,153.59291,41,ltr_hand_tuned,True,False,153.9814
Ipad,2209191,42,hand_tuned,True,False,153.442,42,ltr_hand_tuned,True,False,153.80995
Ipad,1232905,47,hand_tuned,True,False,135.99455,47,ltr_hand_tuned,True,False,136.3625
Ipad,2494671,53,hand_tuned,True,False,75.02034,53,ltr_hand_tuned,True,False,75.42926
Ipad,2538172,86,hand_tuned,True,False,13.310458,86,ltr_hand_tuned,True,False,13.692381
Ipad,1151337,98,hand_tuned,True,False,8.728742,98,ltr_hand_tuned,True,False,9.110664
Ipad,2339659,103,hand_tuned,True,False,7.7089314,103,ltr_hand_tuned,True,False,8.097423
Ipad,1918159,147,hand_tuned,True,False,0.7598557,147,ltr_hand_tuned,True,False,1.1277987
Ipad,3245029,160,hand_tuned,True,False,0.246985,160,ltr_hand_tuned,True,False,0.6289075
Ipad,2596705,449,hand_tuned,True,False,0.032251596,449,ltr_hand_tuned,True,False,0.40019462
iPod nano arm,1222744,3,hand_tuned,True,True,18.021801,3,ltr_hand_tuned,True,True,18.389744
stands,2678269,25,hand_tuned,True,False,17.443663,25,ltr_hand_tuned,True,False,17.81319
stands,9873278,46,hand_tuned,True,False,5.310739,46,ltr_hand_tuned,True,False,5.678682
stands,1048546,56,hand_tuned,True,False,3.5621133,56,ltr_hand_tuned,True,False,3.9300563
stands,9346264,109,hand_tuned,True,False,0.057308175,109,ltr_hand_tuned,True,False,0.42683557
stands,2343536,159,hand_tuned,True,False,0.046280947,159,ltr_hand_tuned,True,False,0.41422397
stands,1974833,246,hand_tuned,True,False,0.03816846,246,ltr_hand_tuned,True,False,0.40611148
stands,1557882,373,hand_tuned,True,False,0.0051164795,373,ltr_hand_tuned,True,False,0.3730595
klipsch,9422369,1,hand_tuned,True,False,288.68506,1,ltr_hand_tuned,True,False,289.12003
klipsch,9382232,2,hand_tuned,True,False,228.40761,2,ltr_hand_tuned,True,False,228.84258
klipsch,9845706,3,hand_tuned,True,False,96.596954,3,ltr_hand_tuned,True,False,96.9681
klipsch,9502629,6,hand_tuned,True,False,0.050613843,6,ltr_hand_tuned,True,False,0.41855687
klipsch,9502488,7,hand_tuned,True,False,0.050613545,7,ltr_hand_tuned,True,False,0.41855657
klipsch,9999158600050005,11,hand_tuned,True,False,0.050610986,11,ltr_hand_tuned,True,False,0.418554
klipsch,2138079,19,hand_tuned,True,False,0.048356213,19,ltr_hand_tuned,True,False,0.41629922
klipsch,9849748,28,hand_tuned,True,False,0.048353415,28,ltr_hand_tuned,True,False,0.41629642
klipsch,2989089,30,hand_tuned,True,False,0.04632802,30,ltr_hand_tuned,True,False,0.41427103
klipsch,9388833,31,hand_tuned,True,False,0.046293285,31,ltr_hand_tuned,True,False,0.4142363
klipsch,8988955,33,hand_tuned,True,False,0.046290085,33,ltr_hand_tuned,True,False,0.4142331
klipsch,8988991,34,hand_tuned,True,False,0.046290085,34,ltr_hand_tuned,True,False,0.4142331
klipsch,3021778,35,hand_tuned,True,False,0.04628975,35,ltr_hand_tuned,True,False,0.41423276
klipsch,2989052,39,hand_tuned,True,False,0.04628935,39,ltr_hand_tuned,True,False,0.41423237
klipsch,2989061,40,hand_tuned,True,False,0.04628935,40,ltr_hand_tuned,True,False,0.41423237
klipsch,2138273,48,hand_tuned,True,False,0.044398215,48,ltr_hand_tuned,True,False,0.41234124
klipsch,2147049,49,hand_tuned,True,False,0.0443969,49,ltr_hand_tuned,True,False,0.41233993
klipsch,9999160100050001,52,hand_tuned,True,False,0.044394713,52,ltr_hand_tuned,True,False,0.41233772
klipsch,9999163600050021,63,hand_tuned,True,False,0.042649455,63,ltr_hand_tuned,True,False,0.41059247
klipsch,2138167,64,hand_tuned,True,False,0.042648055,64,ltr_hand_tuned,True,False,0.41059107
klipsch,2138237,65,hand_tuned,True,False,0.042648055,65,ltr_hand_tuned,True,False,0.41059107
klipsch,9385747,111,hand_tuned,True,False,0.036854114,111,ltr_hand_tuned,True,False,0.40479714
klipsch,9388879,112,hand_tuned,True,False,0.036851212,112,ltr_hand_tuned,True,False,0.40479422
Kicker,9894268,1,hand_tuned,True,False,4.949951,1,ltr_hand_tuned,True,False,5.317894
Kicker,9647572,4,hand_tuned,True,False,0.049716637,4,ltr_hand_tuned,True,False,0.41765964
Kicker,9906158,8,hand_tuned,True,False,0.049716637,8,ltr_hand_tuned,True,False,0.41765964
Kicker,9976844,11,hand_tuned,True,False,0.047283243,11,ltr_hand_tuned,True,False,0.41522625
Kicker,2304292,13,hand_tuned,True,False,0.047282644,13,ltr_hand_tuned,True,False,0.41522565
Kicker,9905871,22,hand_tuned,True,False,0.047282185,22,ltr_hand_tuned,True,False,0.4152252
Kicker,1997288,38,hand_tuned,True,False,0.04507912,38,ltr_hand_tuned,True,False,0.41302213
Kicker,9647509,40,hand_tuned,True,False,0.045075823,40,ltr_hand_tuned,True,False,0.41301885
Kicker,9906798,41,hand_tuned,True,False,0.045075823,41,ltr_hand_tuned,True,False,0.41301885
Kicker,3726621,45,hand_tuned,True,False,0.045075428,45,ltr_hand_tuned,True,False,0.41301844
Kicker,9999142900050044,47,hand_tuned,True,False,0.04507532,47,ltr_hand_tuned,True,False,0.41301835
Kicker,9906282,49,hand_tuned,True,False,0.04507532,49,ltr_hand_tuned,True,False,0.41301835
Kicker,9647554,50,hand_tuned,True,False,0.04507502,50,ltr_hand_tuned,True,False,0.41301805
Kicker,1685168,52,hand_tuned,True,False,0.04306589,52,ltr_hand_tuned,True,False,0.4110089
Kicker,9647624,53,hand_tuned,True,False,0.04306583,53,ltr_hand_tuned,True,False,0.41100883
Kicker,9647615,54,hand_tuned,True,False,0.04306533,54,ltr_hand_tuned,True,False,0.41100836
Kicker,9894213,80,hand_tuned,True,False,0.041233625,80,ltr_hand_tuned,True,False,0.40917665
Kicker,9906546,88,hand_tuned,True,False,0.0412264,88,ltr_hand_tuned,True,False,0.4091694
Kicker,9906707,93,hand_tuned,True,False,0.041226096,93,ltr_hand_tuned,True,False,0.4091691
Kicker,9892921,102,hand_tuned,True,False,0.03958969,102,ltr_hand_tuned,True,False,0.4075327
Kicker,9892463,103,hand_tuned,True,False,0.039556935,103,ltr_hand_tuned,True,False,0.40749997
Kicker,1752057,104,hand_tuned,True,False,0.03954003,104,ltr_hand_tuned,True,False,0.40748304
Kicker,9976799,106,hand_tuned,True,False,0.039538957,106,ltr_hand_tuned,True,False,0.40748197
Kicker,2304459,108,hand_tuned,True,False,0.03953863,108,ltr_hand_tuned,True,False,0.40748164
Kicker,1677236,109,hand_tuned,True,False,0.03953863,109,ltr_hand_tuned,True,False,0.40748164
Kicker,9906228,110,hand_tuned,True,False,0.03953863,110,ltr_hand_tuned,True,False,0.40748164
Kicker,2304592,112,hand_tuned,True,False,0.03953833,112,ltr_hand_tuned,True,False,0.40748134
Kicker,9925092,118,hand_tuned,True,False,0.03953833,118,ltr_hand_tuned,True,False,0.40748134
Kicker,9906255,129,hand_tuned,True,False,0.038207754,129,ltr_hand_tuned,True,False,0.40615076
Kicker,9894231,130,hand_tuned,True,False,0.037987743,130,ltr_hand_tuned,True,False,0.40593076
Kicker,9894295,131,hand_tuned,True,False,0.037986342,131,ltr_hand_tuned,True,False,0.40592936
Kicker,9892994,132,hand_tuned,True,False,0.037984747,132,ltr_hand_tuned,True,False,0.40592778
Kicker,9924676,133,hand_tuned,True,False,0.037984177,133,ltr_hand_tuned,True,False,0.40592718
Kicker,2304238,134,hand_tuned,True,False,0.037984144,134,ltr_hand_tuned,True,False,0.40592715
Kicker,1752075,135,hand_tuned,True,False,0.037984144,135,ltr_hand_tuned,True,False,0.40592715
Kicker,1752066,137,hand_tuned,True,False,0.03798364,137,ltr_hand_tuned,True,False,0.40592664
Kicker,9938733,138,hand_tuned,True,False,0.03798364,138,ltr_hand_tuned,True,False,0.40592664
Kicker,9924649,139,hand_tuned,True,False,0.037983574,139,ltr_hand_tuned,True,False,0.4059266
Kicker,2304399,144,hand_tuned,True,False,0.037983045,144,ltr_hand_tuned,True,False,0.40592605
Kicker,2304201,158,hand_tuned,True,False,0.037982777,158,ltr_hand_tuned,True,False,0.4059258
Kicker,1671453,163,hand_tuned,True,False,0.036577024,163,ltr_hand_tuned,True,False,0.40452003
Kicker,1671393,164,hand_tuned,True,False,0.036560588,164,ltr_hand_tuned,True,False,0.4045036
Kicker,9924694,165,hand_tuned,True,False,0.036546286,165,ltr_hand_tuned,True,False,0.4044893
Kicker,2304177,166,hand_tuned,True,False,0.036545787,166,ltr_hand_tuned,True,False,0.4044888
Kicker,2304229,173,hand_tuned,True,False,0.036545485,173,ltr_hand_tuned,True,False,0.4044885
Kicker,9925569,181,hand_tuned,True,False,0.036545485,181,ltr_hand_tuned,True,False,0.4044885
Kicker,2304265,185,hand_tuned,True,False,0.03521418,185,ltr_hand_tuned,True,False,0.4031572
Kicker,9938715,187,hand_tuned,True,False,0.035213377,187,ltr_hand_tuned,True,False,0.4031564
Kicker,2304626,190,hand_tuned,True,False,0.03521308,190,ltr_hand_tuned,True,False,0.4031561
Kicker,2304547,200,hand_tuned,True,False,0.03521278,200,ltr_hand_tuned,True,False,0.4031558
Kicker,1671417,218,hand_tuned,True,False,0.033976845,218,ltr_hand_tuned,True,False,0.40191987
Kicker,1677245,219,hand_tuned,True,False,0.03397635,219,ltr_hand_tuned,True,False,0.40191936
Kicker,2304353,220,hand_tuned,True,False,0.033975545,220,ltr_hand_tuned,True,False,0.40191856
Kicker,2304574,221,hand_tuned,True,False,0.03397517,221,ltr_hand_tuned,True,False,0.40191817
Kicker,9976862,223,hand_tuned,True,False,0.03397437,223,ltr_hand_tuned,True,False,0.4019174
Kicker,2304274,225,hand_tuned,True,False,0.033974074,225,ltr_hand_tuned,True,False,0.4019171
Kicker,9925083,236,hand_tuned,True,False,0.033973847,236,ltr_hand_tuned,True,False,0.40191686
Kicker,1685131,239,hand_tuned,True,False,0.03282214,239,ltr_hand_tuned,True,False,0.40076515
Kicker,2304283,240,hand_tuned,True,False,0.03282104,240,ltr_hand_tuned,True,False,0.40076405
Kicker,2304431,242,hand_tuned,True,False,0.03281964,242,ltr_hand_tuned,True,False,0.40076265
Kicker,2304404,259,hand_tuned,True,False,0.03174353,259,ltr_hand_tuned,True,False,0.39968655
Kicker,1685186,260,hand_tuned,True,False,0.031741127,260,ltr_hand_tuned,True,False,0.39968413
Kicker,9760439,294,hand_tuned,True,False,3e-07,294,ltr_hand_tuned,True,False,0.36794332
shure,1118988,13,hand_tuned,True,False,0.05795112,13,ltr_hand_tuned,True,False,0.42589414
shure,7535438,14,hand_tuned,True,False,0.05793852,14,ltr_hand_tuned,True,False,0.42588153
shure,7215596,22,hand_tuned,True,False,0.057936817,22,ltr_hand_tuned,True,False,0.42587984
shure,2882096,34,hand_tuned,True,False,0.055121332,34,ltr_hand_tuned,True,False,0.42306435
shure,2891528,35,hand_tuned,True,False,0.05510703,35,ltr_hand_tuned,True,False,0.42305005
shure,2891494,36,hand_tuned,True,False,0.05510203,36,ltr_hand_tuned,True,False,0.42304504
shure,7535385,37,hand_tuned,True,False,0.055101562,37,ltr_hand_tuned,True,False,0.4230446
shure,2891476,39,hand_tuned,True,False,0.055101134,39,ltr_hand_tuned,True,False,0.42304415
shure,2882078,85,hand_tuned,True,False,0.05018628,85,ltr_hand_tuned,True,False,0.4181293
shure,2882209,87,hand_tuned,True,False,0.050185475,87,ltr_hand_tuned,True,False,0.4181285
shure,7832269,91,hand_tuned,True,False,0.050185107,91,ltr_hand_tuned,True,False,0.41812813
shure,8234047,375,hand_tuned,True,False,8.0000007e-07,375,ltr_hand_tuned,True,False,0.36794382
refridgerator,9089657,1,hand_tuned,True,False,0.06603138,1,ltr_hand_tuned,True,False,0.4339744
refridgerator,7015981,2,hand_tuned,True,False,0.049616084,2,ltr_hand_tuned,True,False,0.4175591
refridgerator,9467506,54,hand_tuned,True,False,3.5384965e-06,54,ltr_hand_tuned,True,False,0.36794657
refridgerator,9510004,151,hand_tuned,True,False,3.3169963e-06,151,ltr_hand_tuned,True,False,0.36794633
Kinect,1162439,1,hand_tuned,True,False,847.8999,1,ltr_hand_tuned,True,False,848.45374
Kinect,1219686,2,hand_tuned,True,False,388.00372,2,ltr_hand_tuned,True,False,388.5061
Kinect,1036858,4,hand_tuned,True,False,68.38513,4,ltr_hand_tuned,True,False,69.08587
Kinect,1974833,12,hand_tuned,True,False,6.227734,12,ltr_hand_tuned,True,False,6.595677
Flyers,2920382,14,hand_tuned,True,False,0.05951081,14,ltr_hand_tuned,True,False,0.42745382
Flyers,2844294,19,hand_tuned,True,False,0.056856703,19,ltr_hand_tuned,True,False,0.4247997
mini speakers,1144355,1,hand_tuned,True,False,217.32042,1,ltr_hand_tuned,True,False,217.68837
iPad cases,2490083,2,hand_tuned,True,False,34.337894,2,ltr_hand_tuned,True,False,34.71982
iPad cases,2319133,15,hand_tuned,True,False,10.397614,15,ltr_hand_tuned,True,False,10.779536
iPad cases,2374327,19,hand_tuned,True,False,5.9147253,19,ltr_hand_tuned,True,False,6.282668
iPad cases,2319197,22,hand_tuned,True,False,3.7741306,22,ltr_hand_tuned,True,False,4.1626215
iPad cases,2339659,30,hand_tuned,True,False,0.46083942,30,ltr_hand_tuned,True,False,0.8493303
iPad cases,2538172,35,hand_tuned,True,False,0.3158848,35,ltr_hand_tuned,True,False,0.6978073
frigidaire,9282812,1,hand_tuned,True,False,572.4528,1,ltr_hand_tuned,True,False,572.82074
frigidaire,9723545,11,hand_tuned,True,False,10.08045,11,ltr_hand_tuned,True,False,10.448393
frigidaire,9756985,12,hand_tuned,True,False,2.248875,12,ltr_hand_tuned,True,False,2.616818
frigidaire,1239247,30,hand_tuned,True,False,0.033499837,30,ltr_hand_tuned,True,False,0.40144286
frigidaire,8726284,149,hand_tuned,True,False,0.030033162,149,ltr_hand_tuned,True,False,0.3979762
frigidaire,4210302,153,hand_tuned,True,False,0.029907508,153,ltr_hand_tuned,True,False,0.3978505
blank media,3911093,412,hand_tuned,True,False,0.0009325865,412,ltr_hand_tuned,True,False,0.3688756
acer,3245029,11,hand_tuned,True,False,17.947733,11,ltr_hand_tuned,True,False,18.382696
Tv stands,9881868,3,hand_tuned,True,False,11.059156,3,ltr_hand_tuned,True,False,11.580081
Tv stands,9873278,4,hand_tuned,True,False,9.251051,4,ltr_hand_tuned,True,False,9.618994
Tv stands,9873171,6,hand_tuned,True,False,7.4944277,6,ltr_hand_tuned,True,False,7.8623705
Tv stands,1048546,8,hand_tuned,True,False,6.189398,8,ltr_hand_tuned,True,False,6.5573406
Tv stands,1065298,10,hand_tuned,True,False,3.884663,10,ltr_hand_tuned,True,False,4.252606
Tv stands,2473053,13,hand_tuned,True,False,1.6919479,13,ltr_hand_tuned,True,False,2.059891
Tv stands,1065561,15,hand_tuned,True,False,1.1430333,15,ltr_hand_tuned,True,False,1.5109763
Tv stands,2138607,428,hand_tuned,True,False,0.008150768,428,ltr_hand_tuned,True,False,0.37609378
Tv stands,1109908,431,hand_tuned,True,False,0.008148068,431,ltr_hand_tuned,True,False,0.3760911
Tv stands,2405078,451,hand_tuned,True,False,0.008148068,451,ltr_hand_tuned,True,False,0.3760911
ipad 2,1945531,1,hand_tuned,True,False,689.5307,1,ltr_hand_tuned,True,False,690.46716
ipad 2,2339322,2,hand_tuned,True,False,658.4768,2,ltr_hand_tuned,True,False,659.03827
ipad 2,2490083,3,hand_tuned,True,False,460.39688,3,ltr_hand_tuned,True,False,460.87314
ipad 2,2678269,12,hand_tuned,True,False,185.33354,12,ltr_hand_tuned,True,False,185.79564
ipad 2,2319133,13,hand_tuned,True,False,168.43654,13,ltr_hand_tuned,True,False,168.81818
ipad 2,2374327,14,hand_tuned,True,False,167.14043,14,ltr_hand_tuned,True,False,167.50838
ipad 2,2319197,15,hand_tuned,True,False,147.7804,15,ltr_hand_tuned,True,False,148.18103
ipad 2,2494671,17,hand_tuned,True,False,93.09564,17,ltr_hand_tuned,True,False,93.50456
ipad 2,2538172,24,hand_tuned,True,False,13.218581,24,ltr_hand_tuned,True,False,13.600226
ipad 2,2339659,40,hand_tuned,True,False,0.87030303,40,ltr_hand_tuned,True,False,1.2709427
ipad 2,1918159,42,hand_tuned,True,False,0.710703,42,ltr_hand_tuned,True,False,1.0786461
ipad 2,2339877,171,hand_tuned,True,False,0.027028315,171,ltr_hand_tuned,True,False,0.39497134
ipad 2,2986037,186,hand_tuned,True,False,0.027027637,186,ltr_hand_tuned,True,False,0.39497066
ipad 2,2850107,187,hand_tuned,True,False,0.027027536,187,ltr_hand_tuned,True,False,0.39497057
ipad 2,2821249,189,hand_tuned,True,False,0.027027436,189,ltr_hand_tuned,True,False,0.39497045
ipad 2,2643288,201,hand_tuned,True,False,0.027027436,201,ltr_hand_tuned,True,False,0.39497045
battery charger,1200742,8,hand_tuned,True,False,0.1970404,8,ltr_hand_tuned,True,False,0.5649834
battery charger,1114133,13,hand_tuned,True,False,0.097229004,13,ltr_hand_tuned,True,False,0.46517202
