,query,sku,clicks,rank,num_impressions,doc_id,product_name,query_id,name_match,name_phrase_match,customer_review_average_factor,customerReviewCount,short_description_match,artist_name_match,long_description_phrase_match,long_description_match,salesRankShortTerm,sku_match,manufacturer_match,features_match,category_path_match,grade
3122,Receiver,2052264,10,9.0,431,2052264,fake,1180,4.949069,4.949069,4.2,21.0,3.3223042,0.0,4.2451816,4.2451816,6.4266114e-06,0.0,0.0,2.0939927,0.0,0.0
502,Beats headphones,9836432,13,4.0,224,9836432,fake,193,11.844372,0.0,4.4,92.0,0.0,0.0,0.0,12.276573,0.9626359,0.0,4.2069855,0.0,6.5249047,0.0
7279,playstation 2,1431298,12,2.0,57,1431298,fake,2699,5.4600496,0.0,4.8,18.0,0.0,0.0,0.0,1.0972309,0.083467565,0.0,0.0,3.6237602,3.9388194,0.0
3306,Samsung laptop,2809292,10,6.0,246,2809292,fake,1237,2.6275544,0.0,4.5,6.0,0.0,0.0,0.0,3.35668,0.0,0.0,4.444772,0.0,3.1453042,0.0
2626,Navigation,1089764,11,1.0,69,1089764,fake,978,0.0,0.0,4.4,227.0,0.0,0.0,4.251654,4.251654,0.0,0.0,0.0,2.2221966,4.918448,0.0
6927,microwaves,2426363,15,1.0,110,2426363,fake,2533,4.7140255,4.7140255,3.4,15.0,0.0,0.0,5.568889,5.568889,0.0,0.0,0.0,0.0,7.428672,0.0
4492,Xoom,2129336,16,3.0,277,2129336,fake,1666,9.987915,9.987915,4.1,10.0,11.3720455,0.0,11.561028,11.561028,0.0,0.0,0.0,11.418449,0.0,0.0
3009,Projector,1372995,53,4.0,1012,1372995,fake,1144,6.305543,6.305543,4.4,64.0,0.0,0.0,7.6354156,7.6354156,0.4769919,0.0,0.0,0.0,0.0,0.0
7926,sprint,3005219,11,1.0,101,3005219,fake,2933,6.8111715,6.8111715,4.2,163.0,0.0,0.0,0.0,0.0,0.36644086,0.0,0.0,0.0,0.0,0.0
8500,weeds,9281733,10,2.0,105,9281733,fake,3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6929,mifi,1620148,12,2.0,58,1620148,fake,2534,9.270098,9.270098,3.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7031,ncaa football 12,2340414,22,1.0,23,2340414,fake,2581,23.043999,23.043999,3.8,18.0,9.068997,0.0,6.07061,11.024979,0.9717795,0.0,0.0,7.444987,0.0,0.0
6846,madden 12,2856253,40,2.0,293,2856253,fake,2496,11.632126,7.539999,4.7,3.0,0.0,0.0,4.580509,11.264505,0.17320852,0.0,0.0,10.8770895,0.0,0.0
6898,microphone,8427188,14,1.0,206,8427188,fake,2523,6.449468,6.449468,3.4,25.0,0.0,0.0,5.3806562,5.3806562,0.8486156,0.0,0.0,0.0,0.0,0.0
6567,kobo,2840076,25,1.0,48,2840076,fake,2414,8.943422,8.943422,3.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.474781,0.0,0.0,0.0
5567,final fantasy,7917472,12,1.0,86,7917472,fake,2085,16.467255,16.467255,4.5,94.0,0.0,0.0,12.383372,12.383373,0.15558897,0.0,0.0,0.0,0.0,0.0
3845,The lion king,2863669,21,3.0,284,2863669,fake,1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,Otterbox,2193884,21,6.0,592,2193884,fake,1063,4.891324,4.891324,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7014966,0.0,0.0,0.0
4376,Wireless router,9928609,24,10.0,985,9928609,fake,1628,9.208189,3.5036526,4.2,38.0,2.7245488,0.0,9.907516,10.937023,0.0,0.0,0.0,3.4424105,6.0944524,0.0
5510,evga,2843107,16,3.0,83,2843107,fake,2062,6.1906576,6.1906576,4.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.152488,0.0,0.0,0.0
6367,ipad,2903297,35,10.0,2846,2903297,fake,2343,0.0,0.0,3.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.150255,0.0
680,Bose headphones,9450578,50,2.0,257,9450578,fake,253,9.800812,0.0,4.7,332.0,16.99563,0.0,9.8561535,15.543069,0.996698,0.0,5.479229,0.0,6.5249047,0.0
841,Car stereo,1685043,43,4.0,638,1685043,fake,314,0.0,0.0,4.7,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0598097,0.0
4429,Xbox 360 console,1069212,194,1.0,808,1069212,fake,1646,17.051977,11.673771,4.7,710.0,0.0,0.0,14.589941,18.95039,0.9895021,0.0,0.0,19.60773,11.586849,0.75
2895,Plasma tv,2691053,12,2.0,90,2691053,fake,1106,5.6493683,0.0,4.1,59.0,0.0,0.0,0.0,10.171144,0.0,0.0,0.0,2.1916566,2.736691,0.0
5128,cell phone booster,1260825,15,1.0,54,1260825,fake,1889,12.774701,0.0,2.9,14.0,5.18371,0.0,0.0,12.872851,0.00046043372,0.0,0.0,4.60598,4.521886,0.0
765,Canon,1980124,36,4.0,530,1980124,fake,285,3.3572035,3.3572035,4.8,222.0,0.0,0.0,0.0,0.0,0.9951817,0.0,5.5815797,3.1672006,0.0,0.0
3004,Printers,9947181,85,1.0,481,9947181,fake,1143,4.6610103,4.6610103,4.2,585.0,0.0,0.0,4.626667,4.626667,0.0,0.0,0.0,0.0,6.754082,0.5
3844,The league,3509862,21,1.0,36,3509862,fake,1440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3045,Ps3,8782533,10,11.0,1189,8782533,fake,1148,0.0,0.0,4.6,125.0,0.0,0.0,0.0,0.0,0.9859111,0.0,0.0,0.0,6.56999,0.0
2870,Pioneer,1733053,27,1.0,346,1733053,fake,1096,3.7249074,3.7249074,4.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.784116,0.0,0.0,0.0
7531,remote,8631411,15,1.0,126,8631411,fake,2785,5.9018,5.9018,4.5,710.0,0.0,0.0,4.830463,4.830463,0.9758678,0.0,0.0,4.1940255,7.1856394,0.0
3253,Samsung 3d glasses,2244466,27,1.0,91,2244466,fake,1217,16.617737,8.648687,4.1,62.0,9.73303,0.0,0.0,11.330339,0.0,0.0,4.444772,18.416557,6.6802053,0.0
4879,bluetooth adapter,8781428,15,2.0,112,8781428,fake,1798,10.388148,3.3802185,4.8,8.0,0.0,0.0,8.472902,13.016766,0.0,0.0,0.0,8.552792,0.0,0.0
4536,acer iconia,2759288,58,2.0,349,2759288,fake,1687,11.454883,11.454884,3.8,62.0,17.570988,0.0,0.0,0.0,0.00749582,0.0,0.0,20.048805,0.0,0.0
5550,fall out boy,1450326,11,1.0,61,1450326,fake,2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,Beats by dr dre,9999159900050004,15,10.0,535,9999159900050004,fake,187,18.526241,18.526241,2.5,0.0,0.0,0.0,17.974844,19.78407,0.0,0.0,0.0,0.0,0.0,0.0
5166,compact refrigerator,2678348,16,1.0,106,2678348,fake,1911,8.315773,8.315774,1.0,3.0,0.0,0.0,8.348559,8.348558,0.0,0.0,0.0,8.863686,6.211654,0.0
2982,Printer,1158084,31,3.0,573,1158084,fake,1142,5.2183204,5.2183204,3.7,71.0,0.0,0.0,4.893614,4.893614,0.0027059156,0.0,0.0,0.0,0.0,0.0
7255,plasma,9748831,17,1.0,141,9748831,fake,2691,5.6493683,5.6493683,4.6,570.0,0.0,0.0,6.2579503,6.2579503,5.7745465e-17,0.0,0.0,0.0,0.0,0.0
4446,Xbox 360 headset,7457566,16,1.0,81,7457566,fake,1650,16.391478,6.058195,2.8,118.0,8.726748,0.0,16.15665,19.031742,0.98874885,0.0,0.0,6.630032,0.0,0.0
1693,Hp,1623912,25,3.0,750,1623912,fake,648,2.8114433,2.8114433,3.8,49.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6287756,2.0484285,0.0,0.0
3588,Sony tv,2072128,29,2.0,210,2072128,fake,1345,3.1857853,0.0,4.5,51.0,0.0,0.0,0.0,3.9278617,0.0,0.0,3.894805,1.7499456,2.736691,0.0
7129,nook,2506119,26,3.0,583,2506119,fake,2622,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.451011e-11,0.0,0.0,0.0,0.0,0.0
4307,Wii system,2539739,35,1.0,44,2539739,fake,1608,5.63494,0.0,4.8,26.0,0.0,0.0,0.0,8.128988,0.0,0.0,0.0,8.99185,6.3353724,0.0
2295,Linksys,2225047,43,1.0,167,2225047,fake,848,5.7744827,5.7744827,4.2,241.0,0.0,0.0,0.0,0.0,0.9994107,0.0,5.2992783,0.0,0.0,0.0
4028,Turtle beach,1251178,111,2.0,806,1251178,fake,1517,11.695736,11.695736,4.4,86.0,0.0,0.0,0.0,0.0,0.0,0.0,11.437331,0.0,0.0,0.5
6389,ipad2,1945531,295,1.0,588,1945531,fake,2348,0.0,0.0,4.6,653.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75
6744,lil wayne,3232178,301,2.0,1098,3232178,fake,2463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
1894,Ipad,2330145,11,21.0,2602,2330145,fake,723,4.060883,4.060883,3.6,37.0,4.562589,0.0,6.89995,6.89995,2.767257e-11,0.0,0.0,6.8514056,6.5829754,0.0
7064,network card,8350802,14,1.0,69,8350802,fake,2593,8.207891,8.207892,4.4,59.0,4.243876,0.0,8.631683,9.761045,0.0034359111,0.0,0.0,3.6436248,6.0733066,0.0
7158,olevia,7676883,32,1.0,54,7676883,fake,2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4646,apple imac,2658095,12,2.0,42,2658095,fake,1724,9.967098,4.593912,4.8,155.0,0.0,0.0,0.0,8.473097,0.969232,0.0,4.274222,7.563838,7.8480396,0.0
2046,Keyboard,1261439,14,5.0,381,1261439,fake,782,5.660558,5.660558,4.5,60.0,0.0,0.0,5.823325,5.823325,0.9858397,0.0,0.0,0.0,6.3168817,0.0
2781,Olympus,9769158,12,1.0,155,9769158,fake,1052,5.640834,5.640834,4.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2579236,0.0,0.0,0.0
2700,Nikon D5100,1989073,13,1.0,35,1989073,fake,1008,9.476694,9.476694,4.8,157.0,0.0,0.0,19.348492,19.348492,0.9872675,0.0,6.24646,3.1341047,0.0,0.0
3069,Psp,2095647,26,3.0,382,2095647,fake,1158,0.0,0.0,4.5,52.0,0.0,0.0,0.0,0.0,0.81775016,0.0,0.0,0.0,0.0,0.0
1114,Dr dre beats,2074648,20,5.0,311,2074648,fake,430,18.526241,5.4291954,3.7,22.0,0.0,0.0,0.0,0.0,6.3728785e-06,0.0,12.422235,0.0,0.0,0.0
8290,turtle beach,9853192,15,10.0,484,9853192,fake,3066,13.47439,13.47439,2.4,65.0,0.0,0.0,0.0,0.0,0.0,0.0,11.437331,0.0,0.0,0.0
6432,ipod dock,8732026,10,3.0,158,8732026,fake,2360,7.75321,4.8364334,4.5,86.0,3.8830562,0.0,10.8387165,11.462654,0.0,0.0,0.0,8.709323,4.5842314,0.0
2509,Microwave,8030365,12,8.0,361,8030365,fake,926,4.7140255,4.7140255,4.8,26.0,0.0,0.0,5.443264,5.443264,0.065011434,0.0,0.0,3.991126,0.0,0.0
2629,Ncis,2965117,30,1.0,76,2965117,fake,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5902,hello kitty,9578469,11,2.0,236,9578469,fake,2207,13.636751,13.636751,3.8,5.0,0.0,0.0,16.156017,16.156017,3.2505566e-05,0.0,11.809921,16.347908,0.0,0.0
7081,nikon,2053493,10,9.0,429,2053493,fake,2598,5.4263825,5.4263825,4.8,28.0,7.4582443,0.0,7.5736375,7.5736375,0.9511385,0.0,6.24646,8.156307,0.0,0.0
3583,Sony tablet s,2842056,11,3.0,84,2842056,fake,1344,6.05006,0.0,4.1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,Bridesmaids,3142306,137,2.0,859,3142306,fake,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4264,Webcams,2721198,13,1.0,89,2721198,fake,1592,9.593469,9.593469,2.8,8.0,0.0,0.0,5.6012454,5.6012454,5.2217624e-06,0.0,0.0,0.0,10.05455,0.0
7375,printer,9947181,69,1.0,524,9947181,fake,2730,4.6610103,4.6610103,4.2,585.0,0.0,0.0,4.626667,4.626667,0.0,0.0,0.0,2.6952572,0.0,0.0
4285,Wifi router,2225047,13,1.0,44,2225047,fake,1602,5.220635,0.0,4.2,241.0,0.0,0.0,0.0,7.036275,0.9994107,0.0,0.0,0.0,0.0,0.0
1368,Galaxy tab,3131301,11,8.0,505,3131301,fake,531,11.923913,11.923913,4.0,5.0,0.0,0.0,0.0,0.0,0.17237471,0.0,0.0,0.0,0.0,0.0
4615,antenna,9151687,23,5.0,445,9151687,fake,1715,7.78551,7.78551,4.1,46.0,0.0,0.0,6.9306517,6.9306517,0.83783823,0.0,0.0,0.0,0.0,0.0
2118,Krayzie bone,3082329,19,1.0,34,3082329,fake,799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4758,beats,2390703,51,10.0,1349,2390703,fake,1770,9.275822,9.275822,4.3,66.0,0.0,0.0,7.26422,7.26422,0.835909,0.0,4.2069855,6.675866,0.0,0.0
6978,monitors,1422209,45,1.0,180,1422209,fake,2550,4.3727803,4.3727803,4.4,229.0,0.0,0.0,3.700906,3.700906,0.20886704,0.0,0.0,0.0,6.911736,0.0
5720,glee,1168045,11,3.0,129,1168045,fake,2149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6972,modern warfare 3,2670179,26,3.0,108,2670179,fake,2548,20.620537,19.350098,3.7,150.0,0.0,0.0,12.316626,13.460638,0.98909724,0.0,0.0,10.293846,5.142911,0.0
4445,Xbox 360 hard drive,1252538,34,1.0,47,1252538,fake,1649,16.407879,11.003647,4.8,13.0,15.222215,0.0,0.0,13.350747,2.1569059e-23,0.0,0.0,21.250553,15.510614,0.0
3890,TiVo,9744971,202,1.0,296,9744971,fake,1466,7.9790382,7.9790382,4.1,155.0,0.0,0.0,6.1726923,6.1726923,0.3420245,0.0,7.0599327,12.43097,0.0,0.75
6187,iPhone 5,1049236,23,1.0,78,1049236,fake,2288,4.3865156,0.0,4.8,32.0,2.8244138,0.0,0.0,3.5430174,0.0,0.0,0.0,4.12047,0.0,0.0
1367,Galaxy tab,3070224,22,4.0,505,3070224,fake,531,12.528364,12.528364,4.4,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,sony laptop,2795668,13,6.0,295,2795668,fake,2904,5.9782386,2.7554169,4.3,3.0,0.0,0.0,3.015255,7.840635,0.0,0.0,3.894805,3.7372055,3.1453042,0.0
7210,pc133,1087757,17,1.0,66,1087757,fake,2665,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,Blackberry,2842056,14,6.0,350,2842056,fake,207,0.0,0.0,4.1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Big bang theory,2965083,127,1.0,316,2965083,fake,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4900,boardwalk empire,3215514,71,1.0,110,3215514,fake,1804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
4265,Weeds,1931211,19,1.0,43,1931211,fake,1593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,power cord,9420361,10,1.0,101,9420361,fake,2720,3.8988004,0.0,3.2,177.0,0.0,0.0,0.0,2.8413463,0.21374406,0.0,0.0,4.1339054,3.7800636,0.0
2656,Netflix,1233058,30,1.0,78,1233058,fake,988,0.0,0.0,4.1,53.0,0.0,0.0,0.0,0.0,3.590428e-23,0.0,0.0,0.0,0.0,0.0
2286,Lil Wayne,19046802,13,5.0,714,19046802,fake,845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5296,digital camera,1222817,11,4.0,226,1222817,fake,1964,5.4701385,3.5457697,4.8,320.0,0.0,0.0,0.0,0.0,0.9902891,0.0,0.0,1.863673,3.62616,0.0
1623,Headphones,2197043,14,21.0,1628,2197043,fake,631,5.157153,5.157153,3.2,80.0,0.0,0.0,4.6823835,4.6823835,0.9997413,0.0,0.0,0.0,6.5249047,0.0
145,55lw5600,2128036,40,1.0,49,2128036,fake,62,0.0,0.0,4.5,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7979,stove,13387612,14,1.0,152,13387612,fake,2957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8317,tv antenna,8280843,14,7.0,267,8280843,fake,3069,6.3914905,0.0,3.2,149.0,0.0,0.0,4.5784206,11.411411,0.9980787,0.0,0.0,0.0,4.2105517,0.0
7123,nirvana nevermind,3511215,23,1.0,45,3511215,fake,2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5363,dre beats,8913606,14,6.0,251,8913606,fake,1994,16.33573,13.7163105,4.3,267.0,0.0,0.0,14.457265,16.189167,0.9057018,0.0,8.413971,6.675866,0.0,0.0
3435,Skull candy,9825242,24,4.0,470,9825242,fake,1292,0.0,0.0,4.4,139.0,0.0,0.0,0.0,0.0,0.9188637,0.0,0.0,0.0,0.0,0.0
5971,hp printer,9999163600050004,11,4.0,117,9999163600050004,fake,2233,6.964198,0.0,2.5,0.0,0.0,0.0,0.0,5.13754,0.0,0.0,0.0,0.0,0.0,0.0
4365,Wireless router,2089255,27,8.0,985,2089255,fake,1628,9.208189,5.968791,3.9,125.0,0.0,0.0,11.504485,11.490261,0.997916,0.0,0.0,2.8702047,6.0944524,0.0
6042,i pods,9225377,12,1.0,85,9225377,fake,2259,0.0,0.0,4.6,1009.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4876,bluetooth adapter,1931496,13,3.0,112,1931496,fake,1798,10.388148,10.388148,4.8,11.0,0.0,0.0,10.157432,10.157433,4.070919e-11,0.0,0.0,0.0,4.971939,0.0
4062,Tv,2103531,14,10.0,1091,2103531,fake,1524,0.0,0.0,4.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.736691,0.0
4185,Virgin mobile,1879739,150,1.0,573,1879739,fake,1567,12.011489,10.628547,4.2,310.0,0.0,0.0,0.0,3.9422698,7.0765836e-06,0.0,10.906349,0.0,3.4090502,0.5
4097,Tv stand,1019545,11,5.0,376,1019545,fake,1530,9.369109,8.489406,4.2,13.0,0.0,0.0,8.284258,8.284257,1.623655e-17,0.0,0.0,0.0,4.2105517,0.0
774,Canon 5d,9152454,34,1.0,45,9152454,fake,287,9.690069,5.9259663,4.7,56.0,0.0,0.0,0.0,0.0,0.021530831,0.0,5.5815797,5.0736976,0.0,0.0
87,32,2125233,12,1.0,59,2125233,fake,38,5.568159,5.568159,4.5,121.0,0.0,0.0,0.0,0.0,3.160879e-11,0.0,0.0,0.0,0.0,0.0
4883,bluetooth headphones,9246862,78,1.0,240,9246862,fake,1799,8.126993,8.126993,4.2,379.0,4.653244,0.0,9.403484,10.978447,0.9702636,0.0,0.0,5.165613,6.5249047,0.5
6035,i pad,2339322,16,3.0,270,2339322,fake,2255,0.0,0.0,4.7,451.0,0.0,0.0,0.0,0.0,0.99999815,0.0,0.0,0.0,0.0,0.0
5594,flyer,2390524,63,1.0,91,2390524,fake,2096,8.078137,8.078137,4.3,96.0,0.0,0.0,6.3597136,6.3597136,0.0,0.0,0.0,0.0,0.0,0.5
885,Cell phones,9372332,14,1.0,185,9372332,fake,330,7.836384,7.836385,3.4,52.0,0.0,0.0,8.899261,8.8992605,0.8303997,0.0,0.0,0.0,3.0418277,0.0
1180,Dvr,1005002,10,8.0,402,1005002,fake,454,0.0,0.0,3.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156,office 2010,9894452,11,2.0,32,9894452,fake,2637,13.762865,5.5643673,4.4,123.0,0.0,0.0,9.672385,14.9488,0.99907017,0.0,0.0,11.86594,3.750136,0.0
4765,beats,9710711,42,11.0,1349,9710711,fake,1770,9.275822,9.275822,4.3,79.0,0.0,0.0,7.3172092,7.3172092,0.7561665,0.0,4.2069855,0.0,0.0,0.0
4470,Xbox live,1272483,31,3.0,188,1272483,fake,1659,10.07939,10.079389,4.6,45.0,0.0,0.0,9.581569,12.101753,0.97964734,0.0,0.0,14.687981,12.410591,0.0
5982,hp touch pad,2842056,418,1.0,519,2842056,fake,2238,4.397426,0.0,4.1,131.0,5.851633,0.0,0.0,6.7357616,0.0,0.0,4.6287756,3.5277605,0.0,0.75
2474,Metal gear solid,3166797,11,1.0,22,3166797,fake,913,18.472023,18.472021,5.0,3.0,0.0,0.0,20.926315,20.926315,0.30160445,0.0,0.0,19.769855,0.0,0.0
6019,htc flyer,2842056,60,2.0,480,2842056,fake,2249,0.0,0.0,4.1,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,Dynamat,4140414,13,1.0,41,4140414,fake,455,7.356123,7.356123,5.0,3.0,0.0,0.0,0.0,0.0,0.13509218,0.0,9.839118,0.0,0.0,0.0
7823,sony cybershot,2061077,27,1.0,136,2061077,fake,2897,3.1857853,0.0,4.6,104.0,0.0,0.0,0.0,0.0,0.0,0.0,3.894805,2.5247993,0.0,0.0
3797,Tablets,2684193,20,7.0,865,2684193,fake,1418,6.05006,6.05006,4.4,5.0,0.0,0.0,5.915464,5.915464,0.0,0.0,0.0,0.0,2.9207385,0.0
7246,pioneer,1752039,14,4.0,300,1752039,fake,2687,3.8642774,3.8642774,4.7,25.0,0.0,0.0,0.0,0.0,0.0023728812,0.0,5.784116,0.0,0.0,0.0
6287,ihome,2874076,23,2.0,234,2874076,fake,2329,5.680064,5.680064,4.0,8.0,0.0,0.0,0.0,0.0,1.6147972e-11,0.0,7.791462,0.0,0.0,0.0
794,Canon rebel,1980124,24,2.0,133,1980124,fake,298,7.8441887,4.8426504,4.8,222.0,0.0,0.0,0.0,0.0,0.9951817,0.0,5.5815797,3.1672006,0.0,0.0
6859,maroon 5,1862187,17,3.0,116,1862187,fake,2505,12.774317,12.774318,2.5,0.0,13.04775,0.0,10.120627,11.379064,0.0,0.0,0.0,18.287607,0.0,0.0
884,Cell phone signal booster,9919019,10,2.0,40,9919019,fake,329,17.71576,0.0,4.6,9.0,7.703997,0.0,0.0,17.710663,0.73644406,0.0,0.0,7.785912,4.521886,0.0
3176,Resistance,2674157,47,1.0,131,2674157,fake,1197,8.983461,8.983461,4.6,19.0,4.998312,0.0,3.9882092,3.9882092,0.01771527,0.0,0.0,4.1307616,0.0,0.0
8582,wireless headphones,9044713,16,5.0,329,9044713,fake,3171,8.927347,6.111655,3.0,5.0,4.1987195,0.0,8.962984,8.962984,0.0,0.0,0.0,0.0,0.0,0.0
1017,Dell inspiron,3047444,18,1.0,119,3047444,fake,391,8.28639,8.28639,3.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8500314,3.1275778,0.0,0.0
3198,Rosetta stone,1315807,11,2.0,49,1315807,fake,1207,13.004349,13.004351,5.0,1.0,0.0,0.0,16.038177,16.038177,0.0,0.0,13.02862,10.611791,0.0,0.0
7188,overlord,17228304,11,1.0,45,17228304,fake,2652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
863,Carter 4,3232178,111,2.0,392,3232178,fake,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
6394,ipad2,2343139,10,7.0,588,2343139,fake,2348,0.0,0.0,3.6,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8275,turtle beach,1145414,11,12.0,484,1145414,fake,3066,10.331898,10.331898,4.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.437331,0.0,0.0,0.0
2289,Lil wayne,3143996,64,3.0,554,3143996,fake,846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,Hp laptop,2881467,42,4.0,611,2881467,fake,657,4.936478,2.927947,4.4,156.0,0.0,0.0,0.0,7.914881,0.0,0.0,4.6287756,3.6940618,3.1453042,0.0
3558,Sony laptop,2794192,28,5.0,523,2794192,fake,1336,4.5214934,2.6818104,4.6,44.0,0.0,0.0,0.0,2.5091014,0.0,0.0,3.894805,0.0,3.1453042,0.0
5176,computer monitor,2596077,16,2.0,120,2596077,fake,1915,4.6194563,0.0,3.7,84.0,0.0,0.0,0.0,3.780788,0.0,0.0,0.0,4.7298555,0.0,0.0
4574,alpine,9438076,12,7.0,377,9438076,fake,1701,6.0859394,6.0859394,4.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3305187,6.077469,0.0,0.0
8625,wireless speakers,2053402,12,3.0,178,2053402,fake,3181,7.5853634,4.995945,3.6,38.0,3.5983238,0.0,3.0406618,8.415723,0.6764816,0.0,0.0,3.8032851,5.408774,0.0
8100,the league,3509862,11,1.0,24,3509862,fake,2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,Playbook,2387032,26,4.0,499,2387032,fake,1112,10.084822,10.084822,4.2,80.0,7.524476,0.0,6.1646986,6.1646986,5.8463693e-06,0.0,0.0,9.391575,0.0,0.0
2211,Laptops,2715258,16,26.0,2542,2715258,fake,824,2.4821148,2.4821148,4.4,102.0,0.0,0.0,3.2001858,3.2001858,0.0,0.0,0.0,0.0,4.3814793,0.0
6862,mastodon,3486812,28,1.0,40,3486812,fake,2507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4873,bluetooth,9705673,23,5.0,642,9705673,fake,1797,6.193352,6.193352,3.8,50.0,3.9344172,0.0,7.292485,7.292485,0.0,0.0,0.0,5.10865,7.4659076,0.0
6309,insignia,9748831,26,1.0,268,9748831,fake,2336,5.4425015,5.4425015,4.6,570.0,0.0,0.0,0.0,0.0,5.7745465e-17,0.0,6.1404657,0.0,0.0,0.0
4271,Westinghouse,2047641,29,1.0,151,2047641,fake,1595,7.4891214,7.4891214,3.6,72.0,0.0,0.0,10.655151,10.655151,0.0,0.0,7.950798,0.0,0.0,0.0
6644,laptop charger,1510054,12,4.0,208,1510054,fake,2435,0.0,0.0,2.5,2.0,4.6039233,0.0,0.0,3.9839795,0.0,0.0,0.0,0.0,4.36634,0.0
8743,yurbuds,1199972,14,1.0,43,1199972,fake,3219,10.222636,10.222636,3.8,48.0,0.0,0.0,0.0,0.0,0.42726833,0.0,10.171476,9.796212,0.0,0.0
8230,transformers,3142315,32,7.0,1140,3142315,fake,3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4245,Web cam,2804921,15,5.0,206,2804921,fake,1588,9.815037,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
